id;pkey;issuenum;pruject;Reporter;assignee;creator;issuetype;summary;description;environment;priority;resolution;issuestatus;created;updated;duedate;resulutiondate;votes;watches;timeestimate;timeoriginalestimate;timespent;worklflow_id;security;fixfor;component;archievedby;archiveddate;archived
403406;;3422;12253;b001860;b001860;b001860;10102;KFZ: Schutzbrief-KZ in Rahmen 19.360-01 und-05 ändern;"*Ablauf / Beschreibung* | |Der manuelle Beitrag zu Rahmen 19360-01 + 05 kann nicht geändert werden. Es kommt der Fehler ""F2659 Schutzbrief in Kasko bei dieser Wirksamkeit nicht zulässig""| |   *Erwartetes Ergebnis*  Eine Änderung zu den Rahmen ist möglich,.   *IST-Ergebnis*  Fehlermeldung F2659 bei Eingabe der Änderung     *Umsetzung*  Bitte setzen Sie in der jeweils jüngsten Fälligkeit das Schutzbrief-KZ im Segment RI auf ""N"".   | |";;3.0;10000.0;10002;2024-07-31 09:29:28;2024-08-06 10:02:09.063;;2024-08-06 10:02:09.063;0;3;;0.0;10800;840549;;;;;;N
403409;;40250;14006;b003069;b001649;b003069;10100;Zeitbuchung - Roland Kasel;;;3.0;;10000;2024-07-31 09:30:27;2024-08-28 08:24:13;;;0;1;;0.0;41040;843181;;;;;;N
403410;;40251;14006;b003069;b003069;b003069;10100;Zeitbuchung - Steffen Kneitz;;;3.0;;10000;2024-07-31 09:32:12;2024-09-13 08:36:27;;;0;1;;0.0;601920;843182;;;;;;N
403411;;40252;14006;b003069;b003069;b003069;10100;Zeitbuchung - Thomas Zahner;;;3.0;;10700;2024-07-31 09:33:08;2024-09-13 11:11:54;;;0;1;;0.0;957600;843183;;;;;;N
403460;;3423;12253;b000311;b000311;b002054;10001;FA Abrechnung: Bestandsabgleich Excoda - GA 070 (Leenders Heinrich KG);Bitte Bestandsabgleich Excoda durchführen - GA 070 Leenders Heinrich KG  FA.DISK.EXCODA.BESTABGL.G0176V00 vom 30.07.2024;;3.0;10000.0;10002;2024-07-31 11:03:21;2024-08-02 12:02:24;;2024-08-02 12:02:24;0;1;27360.0;0.0;3600;840606;;;;;;N
403493;;444;18200;b000907;b000907;b000907;10100;Projektarbeit INK;;;3.0;;10700;2024-07-31 13:01:45;2024-09-21 15:56:28;;;0;1;;0.0;54000;840640;;;;;;N
403506;;704;17300;b001760;b001806;b001760;10001;Prüfen auf Leistungen in anteiligem Jahr1/Jahr2;"In *K6522002* (""potentielle BRE"" und BRE-Schätzverfahren) soll analog zu K65210033 und K65210034 bei anteiligem Jahr1 bzw. Jahr2 die Prüfung auf Leistungen nur in diesem anteiligen Zeitraum erfolgen.";;3.0;10000.0;10002;2024-07-31 13:44:34;2024-08-06 07:23:22;;2024-08-06 07:23:22;0;1;;0.0;38160;840654;;;;;;N
403515;;3424;12253;b000270;b000270;b000270;10001;SYSKOM: AFP - Klausel 1/47/0 - Bekanntgabe neuer TBS;Eine neue Bedingung wurde erzeugt.  Bitte die folgenden Ressourcen im Programm bekannt geben: |TBS neu|KS004769| | |TDK-TBS neu|KS0KLS - KS004769|002, 005, 013|  PDFs wurden erzeugt und Freigabe liegt vor. Die Übergabe des neuen TBS nach Produktion ist heute erfolgt.  Die Tabellenänderung in Produktion ist erst nach Programmanpassung/Erledigung des Tickets möglich.;;2.0;10000.0;10002;2024-07-31 14:17:59;2024-08-08 10:45:19;;2024-08-08 10:45:19;0;2;;0.0;3600;840667;;;;;;N
403551;;302;21800;b000854;b000854;b000854;10001;Umstellung AgenturRestService auf JBoss 7.4;Der AgenturRestService muss auf einen aktuelleren JBOSS 7.4 umgestellt werden, d.h. er muss auf einem virtuellen Server (S999VMWEGxx) mit JBoss 7.4 deployed werden.    ;;3.0;;10700;2024-07-31 18:54:07;2024-08-30 18:48:31.087;;;0;1;;0.0;66600;840703;;;;;;N
403564;;848;11900;b000885;b000885;b000885;10100;"Neuanlage von JIRA-Projekt ""0489 eVB Systemerneuerung""";"Projektname = Planungsthema: ""0489 eVB Systemerneuerung"" JIRA-Koordinator / Board-Administrator: Andreas Phillip Template: Scrum 2.0.0 => *Agil* Zielsetzung: Strategische Priorität Projekttyp: Neuentwicklung vorzubelegendes SAP-AWS: EVB  Darüber hinaus bitte jeweils: Markus Schmid als ""1. Benutzer"" vorkonfigurieren (übergibt dann im nächsten Schritt an den JIRA-Koordinator). Bitte auf Verlinkung zur SCRUM-Beschreibung in Confluence achten.";;3.0;10000.0;10002;2024-08-01 08:14:28;2024-08-05 10:21:33;;2024-08-05 10:21:33;0;1;3600.0;0.0;600;840717;;;;;;N
403580;;3426;12253;b000311;b000311;b002054;10001;FA Abrechnung: Bestandsabgleich Excoda - GA 022 (NVZ GmbH);Bitte Bestandsabgleich Excoda durchführen - GA 022 NVZ  FA.DISK.EXCODA.BESTABGL.G0177V00 vom 01.08.2024;;3.0;10000.0;10002;2024-08-01 09:00:43;2024-08-28 13:29:58;;2024-08-28 13:29:58;0;2;27360.0;0.0;7200;840733;;;;;;N
403601;;4610;12252;b001779;b001779;b001779;10100;Kritische Log4j Schwachstellen in Postkorb-Client beheben;;;3.0;10000.0;10002;2024-08-01 09:43:18;2024-09-09 17:02:26;;2024-09-05 10:41:27;0;2;;0.0;120960;840755;;;;;;N
403615;;994;20200;b003069;b003069;b003069;10001;HR Reports: Frontend: Genommenen Urlaubstage in Zeitdaten MA-Liste;Umsetzung gemäß der Anforderung AMBIACC-77     Die Dokumentation der technischen Umsetzung ist hier zu finden:  https://architektur/wiki/display/HR/441+PB+4565+genommene+Urlaubstage;;3.0;;10004;2024-08-01 10:27:05;2024-09-17 07:48:39;;;0;3;27360.0;0.0;27360;840770;;;;;;N
403623;;995;20200;b003069;b003069;b003069;10001;HR Reports: Backend: Anbindung 4Plan-Views;Für die Anbindung der 4Plan-Daten ans DWH wurden mit 4Plan 2 Views als Schnittstellen vereinbart (s. LBIA-886).  Diese sollen im Rahmen dieser Story ans DWH angebunden werden.  Infos:  * 4Plan hat eine MS SQL Server DB als Basis  * dort soll ein DB-User für DWH-Zugriffe angelegt werden.  ToDo:  * Verbindung zur 4Plan-DB in INFA hinterlegen  ** ggf. Credentials für den Schnittstellen-User in KeePass eintragen, falls nicht vorhanden  * in HR_STAGING für jede 4Plan-View eine Staging-Tabelle erstellen  * INFA-Mappings für die Übertragung der Daten aus 4Plan-Views in die Staging-Tabellen erstellen  * INFA-Mappings in ein neues Worklet zusammenfassen. Name: wl_4PLAN_TO_STG  * das neue Worklet in den Workflow wf_HR_GEHALT einbinden  * Confluence-Doku  [https://architektur/wiki/display/HR/441+Workflow+wf_HR_GEHALT] anpassen  * ggf. weitere Aktionen, welche für Anbindung von Quell-Daten in Staging nötig sind;;3.0;;10004;2024-08-01 10:47:56;2024-09-17 07:48:37;;;0;2;82080.0;2880.0;79200;840778;;;;;;N
403636;;996;20200;b003069;b003069;b003069;10001;HR Reports: Backend: Übertragung Tarif-Stammdaten Staging->Core;"Tarif-Informationen sollen aus der 4Plan-Stammdaten-View (entsprechenden Staging-Tabelle) extrahiert und in die Tabelle hr_core.edw_tarif geschrieben werden.  Tarifbezeichnung soll in edw_tarif.kurztext übernommen werden. Außerdem sollen aus der Bezeichnung Gruppe und Berufsjahre extrahiert und in die entsprechende Spalten geschrieben werden.  Tarif-Informationen werden in der 4Plan-Stammdaten-View mit *Einheit = ""k""* gekennzeichnet (s. LBIA-886).   *ToDo:*  * Umsetzung in PL/SQL (Package in HR_CORE)  * Einbindung in ein neues INFA-Worklet. Name: wl_GEHALT_LOOKUPS_TO_CORE  * Einbindung des neuen Worklets in den INFA-Workflow wf_HR_GEHALT  * Tests  * Doku anpassen [https://architektur/wiki/display/HR/441+Dateninformationen]      *Anmerkung:* falls 4Plan-Schnittstelle nicht bis Anfang KW 32 zur Verfügung gestellt wird, soll in Staging erstmal eine Test-Tabelle mit der vereinbarten Struktur angelegt werden (S. LBIA-886) und die Datenübertragung auf Basis dieser Tabelle erstellt und getestet werden. Sobald die Schnittstelle bereitgestellt wird, sollte eine Umstellung auf die richtige Staging-Tabelle erfolgen. Dies sollte m.M.n. mit kleinem Aufwand möglich sein. ";;3.0;;10004;2024-08-01 11:36:23;2024-09-17 07:48:36;;;0;2;109440.0;0.0;178200;840792;;;;;;N
403649;;997;20200;b003069;b003069;b003069;10001;HR Reports: Backend: Übertragung Gehaltsstammdaten Staging -> Core;"Gehaltsstammdaten (Gehaltselemente und Gehaltgruppen)-Informationen sollen aus der 4Plan-Stammdaten-View (entsprechenden Staging-Tabelle) extrahiert und in die Tabelle hr_core.edw_tarif geschrieben werden.  4Plan-Stammdaten-View beinhaltet sowohl Gehalts- als auch Tarif-Stammdaten (s. LBIA-886).  Folgende Einheiten sollen ausgeschlossen werden:  * ""k"" - Tarif-Stammdaten  * ""e"" - Vollzeitäquivalent (PP)  Spalten ""techn_konto_id"", ""Fachl_Konto_id"" und ""Konto_bezeichnung"" beschreiben Gehaltsgruppen.  Spalten ""tech_id"", ""fachl_id"", ""bezeichnung"" beschreiben Gehaltselemente.      *ToDo:*  * Umsetzung in PL/SQL (Package in HR_CORE)  * Einbindung in INFA-Worklet wl_GEHALT_LOOKUPS_TO_CORE  * Tests  * Doku anpassen [https://architektur/wiki/display/HR/441+Dateninformationen]      *Anmerkung:* falls 4Plan-Schnittstelle nicht bis Anfang KW 32 zur Verfügung gestellt wird, soll in Staging erstmal eine Test-Tabelle mit der vereinbarten Struktur angelegt werden (S. LBIA-886) und die Datenübertragung auf Basis dieser Tabelle erstellt und getestet werden. Sobald die Schnittstelle bereitgestellt wird, sollte eine Umstellung auf die richtige Staging-Tabelle erfolgen. Dies sollte m.M.n. mit kleinem Aufwand möglich sein. ";;3.0;;10004;2024-08-01 11:53:48;2024-09-17 07:48:37;;;0;2;109440.0;0.0;115200;840805;;;;;;N
403659;;3989;13501;b001293;b001833;b001293;10102;Korrektur Inkasso-Sätze (Prodabsturz SA183320 am 01.08.2024);*Uhrzeit und Datum des Fehlers* - 01.08.2024 *Ablauf / Beschreibung* - Bei der Erstellung der Inkasso-Sätze wurden Sätze ohne Inkasso- bzw. Betreuungsagentur erzeugt. Diese Sätze führten dann in der Folge im Rahmen der Erstellung der KDV-Sätze zum Absturz der Verarbeitung.   In den fehlerhaften Sätze zu den VSNR = 223000578540, 223000583664, 223000583821 soll im Rahmen einer Korrektur die fehlende Inkasso- bzw. Bertreuungsagentur 128413026 ergänzt werden.     *Erwartetes Ergebnis* - kein Absturz bei der Erstellung der KDV-Sätze  *IST-Ergebnis* - Absturz bei der Erstellung der KDV-Sätze  *Vorgangsname* -;;2.0;10000.0;10002;2024-08-01 12:26:02;2024-08-20 07:00:40;;2024-08-20 07:00:40;0;2;13680.0;0.0;5400;840815;;;;;;N
403738;;3151;12251;b000757;b001483;b000757;10100;Zulassen INVO 586 zu PROD L 536978000022 Tarif NFR2970VS ;Zum Vertrag in PROD L 536978000022 Tarif NFR2970VS soll INVO 586 per 06.2024 zugelassen werden. ;;3.0;10000.0;10002;2024-08-01 15:28:47;2024-08-06 10:58:44;2024-08-02 00:00:00.000;2024-08-06 10:58:44;0;1;;0.0;10800;840902;;;;;;N
403800;;3428;12253;b000311;b000311;b000311;10102;FA Abrechnung: Differenzen Gegenüberstellung Buchungsbestand- EDV Bestand;Bei der BA 75 Tarif 2352 sind 14 Stück Differenz. Bitte prüfen und klären.  Vielen Dank.;;2.0;10000.0;10002;2024-08-01 17:01:51;2024-08-13 11:46:05;;2024-08-13 11:46:05;0;2;;0.0;50400;881783;;;;;;N
403809;;3429;12253;b000067;b000067;b000067;10001;KFZ: Laden der Regionalklassentabellen mit Stand 01.01.2025;Die Regionalklassentabellen mit Stand 01.01.2025 liegen vor. Bitte die Übergabedatei erzeugen und die Tabellen Laden und bis VORPROD hochziehen.;;3.0;;10004;2024-08-02 08:32:35;2024-08-07 13:42:57;;;0;3;;0.0;25200;842241;;;;;;N
403816;;1000;20200;b003069;b003069;b003069;10100;SHUK: IOS: Einarbeitung in DBMS-Scheduling;Workflows für 1:1-Abzug, Übertragung von historisierten IOS-Daten, Pseudonymisierung sollen in der DB als Scheduler-Jobs bzw. JOb-Chains angelegt werden und über Automic gerufen werden.   Um dies zu ermöglichen, sollen die Teammitglieder sich das Wissen über dbms_datapump aneignen.  [https://docs.oracle.com/en/database/oracle/oracle-database/19/arpls/DBMS_SCHEDULER.html]  [https://docs.oracle.com/en/database/oracle/oracle-database/19/admin/scheduling-jobs-with-oracle-scheduler.html#GUID-D41660D0-D88F-4D9F-8CC8-63D040EDC4E6|https://docs.oracle.com/en/database/oracle/oracle-database/23/admin/scheduling-jobs-with-oracle-scheduler.html]  [https://www.opencodez.com/oracle/oracle-job-scheduler-guide-examples-part-1.htm]   ;;3.0;;10004;2024-08-02 08:55:43;2024-09-17 07:48:26;;;0;1;82080.0;0.0;84600;842248;;;;;;N
403860;;3430;12253;b000311;b000311;b002054;10001;FA Abrechnung: Bestandsabgleich Excoda - GA 020 (NVZ GmbH);Bitte Bestandsabgleich Excoda durchführen - GA 070 Leenders Heinrich KG  FA.DISK.EXCODA.BESTABGL.G0178V00 vom 2.8.2024;;3.0;10000.0;10002;2024-08-02 10:21:42;2024-08-02 12:02:03;;2024-08-02 12:02:03;0;1;27360.0;0.0;3600;842292;;;;;;N
403861;;849;11900;b002179;b002179;b002179;10100;"DEMAND - Feld ""Ansprechpartner Fachbereich"" integrieren in Demand";"Bitte das Feld ""Ansprechpartner Fachbereich"" (gibt es schon in zwei anderen Projekten) in den Vorgang Demand (Demand – Bildschirmmaskenschema Standard) in alle Masken einfügen.     Danke :)";;3.0;10000.0;10002;2024-08-02 10:30:42;2024-08-13 16:12:56;;2024-08-13 16:12:56;0;3;600.0;0.0;1200;842293;;;;;;N
403875;;1004;20200;b003069;b003069;b003069;10001;HR Reports: Backend: Übertragung Mitarbeiter-Tarif-Zuordnung Staging ->Core;"Es sollen aus der mitarbeiterbezogenen 4Plan-View  (entsprechenden Staging-Tabelle)  folgende Informationen extrahiert und in die Tabelle hr_core.edw_mitarbeiter_tarif_vers geschrieben werden:  * Mitarbeiter-Tarif-Zuordnungen (Tarif-Informationen werden in der 4Plan-Stammdaten-View mit *Einheit = ""k""* gekennzeichnet (s. LBIA-886)).  * Personalpunkte (Ermittlung anhand der entsprechenden Planungsgröße, muss nach Schnittstellen-Bereitstellung genauer identifiziert werden).{*}{*}  Gültigkeitszeiträume von jeweiligen Einträgen sind aus dem Monat-Eintrag zu ermitteln und immer auf die vollen Monate zu setzen (analog zu hr_core.edw_mitarbeiter_fap_vers).   *ToDo:*  * Umsetzung in PL/SQL (Package in HR_CORE)  * Einbindung in ein neues INFA-Worklet. Name: wl_MITARBEITER_GEHALT_TO_CORE  * Einbindung des neuen Worklets in den INFA-Workflow wf_HR_GEHALT  * Tests  * Doku anpassen [https://architektur/wiki/display/HR/441+Dateninformationen] ";;3.0;;10004;2024-08-02 11:34:47;2024-09-17 07:48:38;;;0;1;109440.0;0.0;115200;842308;;;;;;N
403876;;1005;20200;b003069;b003069;b003069;10001;HR Reports: Backend: Übertragung Mitarbeiter-Gehaltsdaten Staging ->Core;Mitarbeiter-Gehaltsdaten (Zuordnungen Mitarbeiter-Gehaltelement) sollen aus der 4Plan-View (entsprechenden Staging-Tabelle) extrahiert und in die Tabelle hr_core.edw_mitarbeiter_tarif_vers geschrieben werden.     *ToDo:*  * Umsetzung in PL/SQL (Package in HR_CORE)  * Einbindung in ein neues INFA-Worklet. Name: wl_MITARBEITER_GEHALT_TO_CORE  * Einbindung des neuen Worklets in den INFA-Workflow wf_HR_GEHALT  * Tests  * Doku anpassen [https://architektur/wiki/display/HR/441+Dateninformationen] ;;3.0;;10004;2024-08-02 11:38:50;2024-09-17 07:48:40;;;0;1;136800.0;64800.0;72000;842309;;;;;;N
403891;;1006;20200;b003069;b003069;b003069;10001;SHUK: IOS: Erstellung DB-Workflow für das Delta-Load von hist. IOS-Daten;Es soll ein DB-Workflow angelegt werden, welcher folgende Schritte beinhaltet:  * Ermittlung des Zeitpunkts der letzten Beladung  * Delta-Beladung  * Speichern des Zeitpunkts der aktuellen Beladung  * Protokollierung   Implementierung nach Möglichkeit als Job-Chain in DBMS_SCHEDULER.;;3.0;;10004;2024-08-02 11:57:08;2024-09-17 07:48:27;;;0;2;82080.0;0.0;89280;842324;;;;;;N
403892;;303;21800;b000105;b000105;b000105;10100;Löschen einer freigegebenen Bestandsübertragung;Die BÜ mit den Anfonr 2288021 zum RV 09/24 darf nicht durchgeführt werden.  Bitte löscht diese und veranlasst, dass diese nicht durchgeführt wird (sh. beiliegende Email).  Danke.;;10000.0;10000.0;10002;2024-08-02 12:00:08;2024-08-06 09:24:09;;2024-08-06 09:24:09;0;2;;0.0;23400;842325;;;;;;N
403896;;1007;20200;b003069;b003069;b003069;10001;SHUK: IOS: Erstellung DB-Workflow für das Pseudonymisieren von hist. IOS-Daten;Es soll ein DB-Workflow angelegt werden, welcher folgende Schritte beinhaltet:  * Pseudonymiserung  * Speichern des Zeitpunkts der aktuellen Beladung  * Protokollierung   Implementierung nach Möglichkeit als Job-Chain in DBMS_SCHEDULER.;;3.0;;10004;2024-08-02 12:03:50;2024-09-17 07:48:28;;;0;1;27360.0;0.0;43200;842329;;;;;;N
403987;;3431;12253;b000311;b000311;b002054;10001;FA Abrechnung: Bestandsabgleich Excoda - GA 675 (Mayer);Bitte Bestandsabgleich Excoda durchführen - GA 675  FA.DISK.EXCODA.BESTABGL.G0179V00 vom 05.08.2024;;3.0;10000.0;10002;2024-08-05 08:39:21;2024-08-05 13:56:58;;2024-08-05 13:56:58;0;1;27360.0;0.0;3600;842428;;;;;;N
404000;;4615;12252;b002025;b002025;b002025;10100;Zeitbuchung  Tätigkeiten Systemarchitektur Q3/2024 | Hutt, Marvin;Buchungsjira für alle Tätigkeiten der AE-PRO, welche nicht spezifisch auf bestimmte Projekte (AKAB/EKV etc.) zuordenbar sind.;;3.0;;10000;2024-08-05 09:16:29.060;2024-09-02 15:10:34;2023-12-29 00:00:00.000;;0;1;0.0;0.0;369216;842441;;;;;;N
404014;;850;11900;b000885;b000885;b000885;10100;"Neuanlage von JIRA-Projekt ""0488 Vorstudie Ablösung VICOS""";"Projektname = Planungsthema: ""0488 Vorstudie Ablösung VICOS"" JIRA-Koordinator / Board-Administrator: Michael Bauer Template: Agil Zielsetzung: Strategische Priorität Projekttyp: Neuentwicklung vorzubelegendes SAP-AWS: Berichte VICOS  Darüber hinaus bitte jeweils: Markus Schmid als ""1. Benutzer"" vorkonfigurieren (übergibt dann im nächsten Schritt an den JIRA-Koordinator). Bitte auf Verlinkung zur SCRUM-Beschreibung in Confluence achten.";;3.0;10000.0;10002;2024-08-05 09:55:14;2024-08-06 10:30:56.057;;2024-08-06 10:30:56.057;0;1;3600.0;0.0;600;842455;;;;;;N
404066;;40296;14006;b003069;b001116;b003069;10100;Zeitbuchung - Katrin Kreß;;;3.0;;10000;2024-08-05 11:09:49;2024-09-04 16:47:05;;;0;1;;0.0;288000;843214;;;;;;N
404181;;705;17300;b001760;b001760;b001760;10001;Abzug DB2-Tabellen nach SAS für KR-BAC;"Für KR-BAC: Abzug der DB2-Tabellen  * DSNDB0P.PRODDB2.V00_TARIF_E_EA  * DSNDB0P.PRODDB2.V00_TARIF_V_E  * DSNDB0P.PRODDB2.V00_TARIF_V_ANP  * DSNDB0P.PRODDB2.V00_TARIF_V  nach SAS. Integration des Abzugs in den Prozess ""Neue TWD laden"".";;3.0;;10700;2024-08-05 14:30:19;2024-08-09 07:45:37;;;0;1;;0.0;67320;881330;;;;;;N
404393;;3433;12253;b000861;b000861;b000861;10102;SYSKOM: BOSS - Zugriff auf Vertragsbestand nicht möglich ;"*Uhrzeit und Datum des Fehlers* 29.07.2024, 15:17 Uhr *Ablauf / Beschreibung* Schadenanlage mit VSNR 16878220, Stichtag 30.06.2024, Sparte 30. *Erwartetes Ergebnis* Vertragsdaten werden geladen. *IST-Ergebnis*  !image-2024-08-06-12-59-44-370.png!  *Vorgangsname*  VSNR 16878220  Logging-ID 3f2834c4-3335-4a21-8d40-026581964ff5     *Zusatzinfos*  Gemeldet von [~B073020] per E-Mail an MB BOSS  Der gewünschte Stichtag ist in der Postfachanfrage nicht angegeben. Ich habe ""einfach"" mal den 30.06.2024 ausprobiert. Der müsste laut TA 5711 passen.";;2.0;10000.0;10002;2024-08-06 10:33:28;2024-09-12 13:42:52;;2024-09-12 13:42:52;0;3;;0.0;27000;881695;;;;;;N
404461;;3434;12253;b000067;b000015;b000067;10001;KFZ: Anpassung alte Kasko Verträge - Testunterstützung;Für diese Verträge gibt es keine Anpassung mehr.  Dies gilt auch in Zukunft.  Vorgehen:  *Die Tabelleneinträge müssen vor dem BVGL 10.2023´4 erfolgen (Mitte August).*  Das BEITR-ANGL-DAT 20241001 für die alten Kaskoverträge (TAR-DAT_E 19840101, 19860101, 19880401, 19920101, 19921001 und 19940101) ist über die Tabelle T464 umzuschlüsseln auf BEITR-ANGL-DAT-A 20091001.  Folgende Einträge müssen in T176 vorgenommen werden:  * KG-SL: GAV, NBA, NAV  * SPARTE-SL: KV, KT  * LAND-SL: D  * WIRK-DAT: 20250101  * TARIF-ART-SL: blank  * BEITR-ANGL-DAT: 20241001  Bitte folgende VSNR's von PROD nach TC12 (inkl. Termine) kopieren:  000277687 PKW OHV TK 000321623 ARBM SON TK 001107541 ZUGM LAW TK 001587932 ANH WEN TK 001608014 KRAD OHV TK 002483467 ANH WEN TK 002538225 ANH WEN TK 003833104 ZUGM LAW TK 008891577 KRAD OHV TK 008898963 WOAN OHV nur TK;;2.0;10000.0;10002;2024-08-06 11:57:22;2024-08-12 07:27:01;;2024-08-12 07:27:01;0;2;;0.0;18000;881763;;;;;;N
404475;;3435;12253;b000311;b000311;b000311;10001;FA Abrechnung: Bestandsabgleich - GA 174 (Lung);Bitte Bestandsabgleich mit auf Stick gelieferten Daten vom 01.08.24 durchführen ;;3.0;10000.0;10002;2024-08-06 12:58:59;2024-08-08 07:05:49;;2024-08-08 07:05:49;0;2;27360.0;0.0;18000;881778;;;;;;N
404493;;3436;12253;b000067;b000067;b000067;10001;KFZ: Zugriff auf Tabelle T526 für Tarife < 04.2012 erweitern;Die Tarifanpassung zum 01.01.2025 soll über dieses mal über den Tarifniveaufaktor erfolgen. Es sollen keine neuen Tariftabellen zum 01.01.2025 geliefert werden.  Daher muss der Zugriff auf die Tabelle T526 endsprechend, um die Tarife < 04.2012, erweitert werden.;;2.0;10000.0;10002;2024-08-06 14:23:47;2024-09-25 09:03:18;;2024-09-25 09:03:18;0;5;;0.0;75600;881797;;;;;;N
404494;;706;17300;b003069;b003069;b003069;10001;BET-Dynamik;BET-Dynamik für Alter zwischen 70 und 95  * Alle 3 Jahre 10% erhöhen  * TGS + TGSA   A:\Arbeitsgruppen\AG120003\NKV\NKV-MAK Neu\BET Dynamik;;2.0;;10700;2024-08-06 14:26:12;2024-09-27 17:43:44;;;0;3;;0.0;1857840;881798;;;;;;N
404622;;4643;12252;b001687;b001687;b001687;10101;"223000895175; 24BFE4742487";"7855a277-447c-4a9e-b2e5-680177e11dab: VSNR=223000895175, STATUS=E, SCHLAGTEXT=Fragebögen, BA=54, KG=02, SCANDATUM=Mon Jul 22 2024 10:47:52 CEST 2023, DOKUMENTENSCHLUESSEL=null  ProcessInstanceId: 2756ff50-531b-11ef-81cd-00155d5c94ad  neue Prozessvariablen:  [   {     ""documentId"": ""964cb276-c1ff-42ef-ba39-d58576e57b42"",     ""creationDate"": ""2024-07-22T16:50:31.336+00:00"",     ""schlagtext"": ""Nachweise, Bestätigungen"",     ""state"": ""E"",     ""source"": ""FIOS"",     ""mimeType"": ""application/pdf"",     ""multiPartDocument"": false,     ""numberOfPages"": 0   },   {     ""documentId"": ""48ad6ea5-0a0f-4316-81fc-383d965b5a01"",     ""creationDate"": ""2024-07-23T12:15:19.231+00:00"",     ""schlagtext"": ""Antrag"",     ""archiveDocKey"": ""938"",     ""state"": ""E"",     ""source"": ""FIOS"",     ""mimeType"": ""application/pdf"",     ""multiPartDocument"": false,     ""numberOfPages"": 0   },   {     ""documentId"": ""423325fd-b2ca-4ad5-a584-e1a69d07b4f5"",     ""creationDate"": ""2024-08-05T11:08:48.236+00:00"",     ""schlagtext"": ""ElektrA mit Scan"",     ""archiveDocKey"": ""097"",     ""state"": ""E"",     ""source"": ""FIOS"",     ""mimeType"": ""application/pdf"",     ""multiPartDocument"": false,     ""numberOfPages"": 0   } ]";;3.0;10000.0;10002;2024-08-07 11:02:28;2024-08-08 16:12:07.030;;2024-08-08 16:12:07.030;0;3;;0.0;720;881931;;;;;;N
404623;;4644;12252;b001687;b002233;b001687;10101;"223000873115; 24BBCE663889";"270fb99e-2495-4040-aad3-448ec1c8483d: VSNR=223000873115, STATUS=E, SCHLAGTEXT=Fragebögen, BA=54, KG=02, SCANDATUM=Fri Jul 12 2024 12:16:57 CEST 2023, DOKUMENTENSCHLUESSEL=null  4de15582-5dc2-4a83-a132-4ae762fbbb8c: VSNR=223000873115, STATUS=E, SCHLAGTEXT=Fragebögen, BA=54, KG=02, SCANDATUM=Fri Jul 12 2024 12:13:53 CEST 2023, DOKUMENTENSCHLUESSEL=null  ProcessInstanceId: 888c8a6d-4039-11ef-8802-00155d5c9b75  neue Prozessvariablen:  [   {     ""documentId"": ""ffba4730-3181-4f3f-92ee-94a398aa8ca8"",     ""creationDate"": ""2024-07-12T10:23:11.104+00:00"",     ""schlagtext"": ""Antrag"",     ""archiveDocKey"": ""938"",     ""state"": ""E"",     ""source"": ""FIOS"",     ""mimeType"": ""application/pdf"",     ""multiPartDocument"": false,     ""numberOfPages"": 0   },   {     ""documentId"": ""31225cbc-361f-4b0d-ba9e-bf6f12813a3d"",     ""creationDate"": ""2024-07-12T10:28:05.811+00:00"",     ""schlagtext"": ""Antrag"",     ""archiveDocKey"": ""938"",     ""state"": ""E"",     ""source"": ""FIOS"",     ""mimeType"": ""application/pdf"",     ""multiPartDocument"": false,     ""numberOfPages"": 0   } ]";;3.0;10000.0;10002;2024-08-07 11:07:39;2024-09-03 10:54:44;;2024-09-03 10:54:44;0;4;;0.0;720;881932;;;;;;N
404624;;4645;12252;b001687;b001687;b001687;10101;"223000875730; 24BECB367DA5";"Das Dokument aus dem TempArchiv konnte nicht archiviert werden.  Prozessinstanz: 982f7956-4374-11ef-8802-00155d5c9b75  Angebotsnummer: GW100000080882  Auftragsnummer: 24BECB367DA5 Metadata: class ArchivBody  {     itemType: SYSKOM     securityClass: 50 }  TempArchivDocumentId: FEF1BC07-3867-44CF-BB79-3B8679E44127 Status: 500 Message: de.nuernberger.caa.api.ArchiveException: Endarchivierung fehlgeschlagen. Conversion to TIF failed: 415 : ""\{""type"":""Service"",""title"":""The Filetype send is not supported!""}"" [Core]";;3.0;10000.0;10002;2024-08-07 11:11:07;2024-09-16 12:57:13;;2024-09-16 12:57:13;0;3;;0.0;720;881933;;;;;;N
404648;;3438;12253;b000067;b000067;b000067;10100;Kfz: Vertrag 655980132 von PROD nach TC10 kopieren;Bitte den Vertrag 655980132 von Prod nach TC10 kopieren.  Hier ist die Umstellung von VK auf TK nicht korrekt gelaufen.;;2.0;10000.0;10002;2024-08-07 12:00:58;2024-08-07 13:07:48;;2024-08-07 13:07:48;0;2;;0.0;1800;881966;;;;;;N
404680;;3440;12253;b000067;b000067;b000067;10100;Kfz: IVK für Bestand zu Sammelnummer 51972 erstellen;Für den Gesamten K-Bestand zu der Sammelnummer 51972 (VSNR's siehe Anlage) soll maschinell eine IVK erstellt und versendet werden. Da es sich hier um eine größere Menge handelt, ist eine manuelle Erstellung nicht Sinnvoll.;;2.0;10000.0;10002;2024-08-07 13:41:05;2024-08-08 15:12:26;;2024-08-08 15:12:26;0;2;;0.0;10800;882032;;;;;;N
